id,route_name,route_link,busname,bustype,departing_time,duration,reaching_time,star_rating,price,seats_available
460,"Kottayam to Kozhikode",https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode,"KSRTC (Kerala) - 407","Super Express Non AC Seater Air Bus (2+2)","2024-09-01 22:00:00","01h 25m","2024-09-01 23:25:00",3.6,145.00,3
461,"Kottayam to Kozhikode",https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode,"KSRTC (Kerala) - 793","Super Fast Non AC Seater (2+3)","2024-09-01 22:05:00","01h 55m","2024-09-02 00:00:00",3.6,111.00,43
462,"Kottayam to Kozhikode",https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode,"KSRTC (Kerala) - 2946","Super Fast Non AC Seater (2+3)","2024-09-01 22:15:00","02h 00m","2024-09-02 00:15:00",3.6,111.00,12
463,"Kottayam to Kozhikode",https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode,"KSRTC (Kerala) - 505","Super Express Non AC Seater Air Bus (2+2)","2024-09-01 22:25:00","01h 34m","2024-09-01 23:59:00",3.9,145.00,10
464,"Kottayam to Kozhikode",https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode,"KSRTC (Kerala) - 2072","Super Express Non AC Seater Air Bus (2+2)","2024-09-01 22:55:00","01h 35m","2024-09-02 00:30:00",3.6,145.00,7
465,"Kottayam to Kozhikode",https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode,"Cochin Express","A/C Sleeper (2+1)","2024-09-01 22:30:00","01h 29m","2024-09-01 23:59:00",4.2,850.00,1
466,"Kottayam to Kozhikode",https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode,"Cochin Express","Volvo Multi-Axle B9R A/c Semi Sleeper (2+2)","2024-09-01 22:25:00","01h 34m","2024-09-01 23:59:00",4.2,700.00,2
467,"Kottayam to Kozhikode",https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode,"Cochin Express","A/C Sleeper (2+1)","2024-09-01 22:30:00","01h 29m","2024-09-01 23:59:00",4.2,850.00,1
468,"Kottayam to Kozhikode",https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode,"Cochin Express","Volvo Multi-Axle B9R A/c Semi Sleeper (2+2)","2024-09-01 22:25:00","01h 34m","2024-09-01 23:59:00",4.2,700.00,2
469,"Kottayam to Kozhikode",https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode,"A1 Travels","Bharat Benz A/C Sleeper (2+1)","2024-09-01 21:00:00","02h 30m","2024-09-01 23:30:00",3.2,600.00,23
470,"Kottayam to Kozhikode",https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode,"Kallada Travels (Suresh Kallada)","A/C Sleeper (2+1)","2024-09-01 20:30:00","02h 00m","2024-09-01 22:30:00",3.1,800.00,25
471,"Kottayam to Kozhikode",https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode,"Cochin Express","A/C Seater Push Back (2+2)","2024-09-01 22:30:00","01h 25m","2024-09-01 23:55:00",4.2,700.00,41
472,"Kottayam to Kozhikode",https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode,"Cochin Express","Volvo AC Seater Pushback 2+2","2024-09-01 22:20:00","01h 39m","2024-09-01 23:59:00",4.2,750.00,45
473,"Kottayam to Kozhikode",https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode,"Cochin Express","A/C Seater Push Back (2+2)","2024-09-01 22:30:00","01h 25m","2024-09-01 23:55:00",4.2,700.00,41
474,"Kottayam to Kozhikode",https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode,"Cochin Express","Volvo AC Seater Pushback 2+2","2024-09-01 22:25:00","01h 34m","2024-09-01 23:59:00",4.2,750.00,45
475,"Kottayam to Kozhikode",https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode,"Sonia Travels","A/C Seater/Sleeper (2+1)","2024-09-01 21:30:00","01h 59m","2024-09-01 23:29:00",3.9,450.00,21
476,"Kottayam to Kozhikode",https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode,"Sonia Travels","A/C Seater/Sleeper (2+1)","2024-09-01 19:30:00","03h 59m","2024-09-01 23:29:00",3.9,450.00,21
477,"Thrissur to Kozhikode",https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode,"KSRTC (Kerala) - 48","Swift Deluxe Non AC Air Bus (2+2)","2024-09-01 17:10:00","01h 50m","2024-09-01 19:00:00",3.8,145.00,11
478,"Thrissur to Kozhikode",https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode,"KSRTC (Kerala) - 814","Super Fast Non AC Seater (2+3)","2024-09-01 17:15:00","02h 00m","2024-09-01 19:15:00",3.6,111.00,38
479,"Thrissur to Kozhikode",https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode,"KSRTC (Kerala) - 2206","Super Express Non AC Seater Air Bus (2+2)","2024-09-01 18:40:00","01h 54m","2024-09-01 20:34:00",3.6,134.00,18
480,"Thrissur to Kozhikode",https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode,"KSRTC (Kerala) - 42","Swift Deluxe Non AC Air Bus (2+2)","2024-09-01 18:55:00","02h 30m","2024-09-01 21:25:00",3.6,145.00,19
481,"Thrissur to Kozhikode",https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode,"KSRTC (Kerala) - 1378","AC MULTI AXLE","2024-09-01 19:20:00","01h 30m","2024-09-01 20:50:00",3.6,227.00,48
482,"Thrissur to Kozhikode",https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode,"KSRTC (Kerala) - 815","Super Fast Non AC Seater (2+3)","2024-09-01 19:20:00","01h 50m","2024-09-01 21:10:00",3.6,111.00,36
483,"Thrissur to Kozhikode",https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode,"KSRTC (Kerala) - 2472","Garuda Premium","2024-09-01 20:00:00","02h 00m","2024-09-01 22:00:00",3.6,1212.00,25
484,"Thrissur to Kozhikode",https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode,"KSRTC (Kerala) - 44","Swift Deluxe Non AC Air Bus (2+2)","2024-09-01 20:05:00","01h 45m","2024-09-01 21:50:00",3.6,145.00,14
485,"Thrissur to Kozhikode",https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode,"KSRTC (Kerala) - 781","Super Fast Non AC Seater (2+3)","2024-09-01 20:20:00","02h 25m","2024-09-01 22:45:00",3.6,111.00,35
486,"Thrissur to Kozhikode",https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode,"KSRTC (Kerala) - 1100","AC MULTI AXLE","2024-09-01 20:30:00","01h 35m","2024-09-01 22:05:00",3.6,227.00,37
487,"Thrissur to Kozhikode",https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode,"KSRTC (Kerala) - 409","Super Express Non AC Seater Air Bus (2+2)","2024-09-01 20:30:00","01h 45m","2024-09-01 22:15:00",3.6,145.00,25
488,"Thrissur to Kozhikode",https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode,"KSRTC (Kerala) - 582","Super Express Non AC Seater Air Bus (2+2)","2024-09-01 20:30:00","02h 10m","2024-09-01 22:40:00",3.6,129.00,12
489,"Thrissur to Kozhikode",https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode,"KSRTC (Kerala) - 560","Super Express Non AC Seater Air Bus (2+2)","2024-09-01 20:35:00","01h 35m","2024-09-01 22:10:00",3.6,134.00,17
490,"Thrissur to Kozhikode",https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode,"KSRTC (Kerala) - 798","Super Fast Non AC Seater (2+3)","2024-09-01 20:50:00","02h 10m","2024-09-01 23:00:00",3.6,111.00,46
491,"Thrissur to Kozhikode",https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode,"KSRTC (Kerala) - 673","Super Fast Non AC Seater (2+3)","2024-09-01 21:10:00","02h 15m","2024-09-01 23:25:00",3.6,111.00,37
492,"Thrissur to Kozhikode",https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode,"KSRTC (Kerala) - 586","Super Express Non AC Seater Air Bus (2+2)","2024-09-01 21:15:00","01h 35m","2024-09-01 22:50:00",3.6,129.00,24
493,"Thrissur to Kozhikode",https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode,"KSRTC (Kerala) - 345","Super Fast Non AC Seater (2+3)","2024-09-01 21:51:00","02h 04m","2024-09-01 23:55:00",3.6,108.00,41
494,"Thrissur to Kozhikode",https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode,"KSRTC (Kerala) - 407","Super Express Non AC Seater Air Bus (2+2)","2024-09-01 22:00:00","01h 25m","2024-09-01 23:25:00",3.6,145.00,3
495,"Thrissur to Kozhikode",https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode,"KSRTC (Kerala) - 793","Super Fast Non AC Seater (2+3)","2024-09-01 22:05:00","01h 55m","2024-09-02 00:00:00",3.6,111.00,43
496,"Thrissur to Kozhikode",https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode,"KSRTC (Kerala) - 2946","Super Fast Non AC Seater (2+3)","2024-09-01 22:15:00","02h 00m","2024-09-02 00:15:00",3.6,111.00,12
497,"Thrissur to Kozhikode",https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode,"KSRTC (Kerala) - 505","Super Express Non AC Seater Air Bus (2+2)","2024-09-01 22:25:00","01h 34m","2024-09-01 23:59:00",3.9,145.00,10
498,"Thrissur to Kozhikode",https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode,"KSRTC (Kerala) - 2072","Super Express Non AC Seater Air Bus (2+2)","2024-09-01 22:55:00","01h 35m","2024-09-02 00:30:00",3.6,145.00,7
499,"Thrissur to Kozhikode",https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode,"Cochin Express","A/C Sleeper (2+1)","2024-09-01 22:30:00","01h 29m","2024-09-01 23:59:00",4.2,850.00,1
500,"Thrissur to Kozhikode",https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode,"Cochin Express","Volvo Multi-Axle B9R A/c Semi Sleeper (2+2)","2024-09-01 22:25:00","01h 34m","2024-09-01 23:59:00",4.2,700.00,2
501,"Thrissur to Kozhikode",https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode,"Cochin Express","A/C Sleeper (2+1)","2024-09-01 22:30:00","01h 29m","2024-09-01 23:59:00",4.2,850.00,1
502,"Thrissur to Kozhikode",https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode,"Cochin Express","Volvo Multi-Axle B9R A/c Semi Sleeper (2+2)","2024-09-01 22:25:00","01h 34m","2024-09-01 23:59:00",4.2,700.00,2
503,"Thrissur to Kozhikode",https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode,"A1 Travels","Bharat Benz A/C Sleeper (2+1)","2024-09-01 21:00:00","02h 30m","2024-09-01 23:30:00",3.2,600.00,23
504,"Thrissur to Kozhikode",https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode,"Kallada Travels (Suresh Kallada)","A/C Sleeper (2+1)","2024-09-01 20:30:00","02h 00m","2024-09-01 22:30:00",3.1,800.00,25
505,"Thrissur to Kozhikode",https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode,"Cochin Express","A/C Seater Push Back (2+2)","2024-09-01 22:30:00","01h 25m","2024-09-01 23:55:00",4.2,700.00,41
506,"Thrissur to Kozhikode",https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode,"Cochin Express","Volvo AC Seater Pushback 2+2","2024-09-01 22:20:00","01h 39m","2024-09-01 23:59:00",4.2,750.00,45
507,"Thrissur to Kozhikode",https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode,"Cochin Express","A/C Seater Push Back (2+2)","2024-09-01 22:30:00","01h 25m","2024-09-01 23:55:00",4.2,700.00,41
508,"Thrissur to Kozhikode",https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode,"Cochin Express","Volvo AC Seater Pushback 2+2","2024-09-01 22:25:00","01h 34m","2024-09-01 23:59:00",4.2,750.00,45
509,"Thrissur to Kozhikode",https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode,"Sonia Travels","A/C Seater/Sleeper (2+1)","2024-09-01 21:30:00","01h 59m","2024-09-01 23:29:00",3.9,450.00,21
510,"Thrissur to Kozhikode",https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode,"Sonia Travels","A/C Seater/Sleeper (2+1)","2024-09-01 19:30:00","03h 59m","2024-09-01 23:29:00",3.9,450.00,21
511,"Kozhikode to Kalpetta (kerala)",https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode,"KSRTC (Kerala) - 48","Swift Deluxe Non AC Air Bus (2+2)","2024-09-01 17:10:00","01h 50m","2024-09-01 19:00:00",3.8,145.00,11
512,"Kozhikode to Kalpetta (kerala)",https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode,"KSRTC (Kerala) - 814","Super Fast Non AC Seater (2+3)","2024-09-01 17:15:00","02h 00m","2024-09-01 19:15:00",3.6,111.00,38
513,"Kozhikode to Kalpetta (kerala)",https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode,"KSRTC (Kerala) - 2206","Super Express Non AC Seater Air Bus (2+2)","2024-09-01 18:40:00","01h 54m","2024-09-01 20:34:00",3.6,134.00,18
514,"Kozhikode to Kalpetta (kerala)",https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode,"KSRTC (Kerala) - 42","Swift Deluxe Non AC Air Bus (2+2)","2024-09-01 18:55:00","02h 30m","2024-09-01 21:25:00",3.6,145.00,19
515,"Kozhikode to Kalpetta (kerala)",https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode,"KSRTC (Kerala) - 815","Super Fast Non AC Seater (2+3)","2024-09-01 19:20:00","01h 50m","2024-09-01 21:10:00",3.6,111.00,36
516,"Kozhikode to Kalpetta (kerala)",https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode,"KSRTC (Kerala) - 1378","AC MULTI AXLE","2024-09-01 19:20:00","01h 30m","2024-09-01 20:50:00",3.6,227.00,48
517,"Kozhikode to Kalpetta (kerala)",https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode,"KSRTC (Kerala) - 2472","Garuda Premium","2024-09-01 20:00:00","02h 00m","2024-09-01 22:00:00",3.6,1212.00,25
518,"Kozhikode to Kalpetta (kerala)",https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode,"KSRTC (Kerala) - 44","Swift Deluxe Non AC Air Bus (2+2)","2024-09-01 20:05:00","01h 45m","2024-09-01 21:50:00",3.6,145.00,14
519,"Kozhikode to Kalpetta (kerala)",https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode,"KSRTC (Kerala) - 781","Super Fast Non AC Seater (2+3)","2024-09-01 20:20:00","02h 25m","2024-09-01 22:45:00",3.6,111.00,35
520,"Kozhikode to Kalpetta (kerala)",https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode,"KSRTC (Kerala) - 409","Super Express Non AC Seater Air Bus (2+2)","2024-09-01 20:30:00","01h 45m","2024-09-01 22:15:00",3.6,145.00,25
521,"Kozhikode to Kalpetta (kerala)",https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode,"KSRTC (Kerala) - 582","Super Express Non AC Seater Air Bus (2+2)","2024-09-01 20:30:00","02h 10m","2024-09-01 22:40:00",3.6,129.00,12
522,"Kozhikode to Kalpetta (kerala)",https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode,"KSRTC (Kerala) - 1100","AC MULTI AXLE","2024-09-01 20:30:00","01h 35m","2024-09-01 22:05:00",3.6,227.00,37
523,"Kozhikode to Kalpetta (kerala)",https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode,"KSRTC (Kerala) - 560","Super Express Non AC Seater Air Bus (2+2)","2024-09-01 20:35:00","01h 35m","2024-09-01 22:10:00",3.6,134.00,17
524,"Kozhikode to Kalpetta (kerala)",https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode,"KSRTC (Kerala) - 798","Super Fast Non AC Seater (2+3)","2024-09-01 20:50:00","02h 10m","2024-09-01 23:00:00",3.6,111.00,46
525,"Kozhikode to Kalpetta (kerala)",https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode,"KSRTC (Kerala) - 673","Super Fast Non AC Seater (2+3)","2024-09-01 21:10:00","02h 15m","2024-09-01 23:25:00",3.6,111.00,37
526,"Kozhikode to Kalpetta (kerala)",https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode,"KSRTC (Kerala) - 586","Super Express Non AC Seater Air Bus (2+2)","2024-09-01 21:15:00","01h 35m","2024-09-01 22:50:00",3.6,129.00,24
527,"Kozhikode to Kalpetta (kerala)",https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode,"KSRTC (Kerala) - 345","Super Fast Non AC Seater (2+3)","2024-09-01 21:51:00","02h 04m","2024-09-01 23:55:00",3.6,108.00,41
528,"Kozhikode to Kalpetta (kerala)",https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode,"KSRTC (Kerala) - 407","Super Express Non AC Seater Air Bus (2+2)","2024-09-01 22:00:00","01h 25m","2024-09-01 23:25:00",3.6,145.00,3
529,"Kozhikode to Kalpetta (kerala)",https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode,"KSRTC (Kerala) - 793","Super Fast Non AC Seater (2+3)","2024-09-01 22:05:00","01h 55m","2024-09-02 00:00:00",3.6,111.00,43
530,"Kozhikode to Kalpetta (kerala)",https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode,"KSRTC (Kerala) - 2946","Super Fast Non AC Seater (2+3)","2024-09-01 22:15:00","02h 00m","2024-09-02 00:15:00",3.6,111.00,12
531,"Kozhikode to Kalpetta (kerala)",https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode,"KSRTC (Kerala) - 505","Super Express Non AC Seater Air Bus (2+2)","2024-09-01 22:25:00","01h 34m","2024-09-01 23:59:00",3.9,145.00,10
532,"Kozhikode to Kalpetta (kerala)",https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode,"KSRTC (Kerala) - 2072","Super Express Non AC Seater Air Bus (2+2)","2024-09-01 22:55:00","01h 35m","2024-09-02 00:30:00",3.6,145.00,7
533,"Kozhikode to Kalpetta (kerala)",https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode,"Cochin Express","A/C Sleeper (2+1)","2024-09-01 22:30:00","01h 29m","2024-09-01 23:59:00",4.2,850.00,1
534,"Kozhikode to Kalpetta (kerala)",https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode,"Cochin Express","Volvo Multi-Axle B9R A/c Semi Sleeper (2+2)","2024-09-01 22:25:00","01h 34m","2024-09-01 23:59:00",4.2,700.00,2
535,"Kozhikode to Kalpetta (kerala)",https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode,"Cochin Express","A/C Sleeper (2+1)","2024-09-01 22:30:00","01h 29m","2024-09-01 23:59:00",4.2,850.00,1
536,"Kozhikode to Kalpetta (kerala)",https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode,"Cochin Express","Volvo Multi-Axle B9R A/c Semi Sleeper (2+2)","2024-09-01 22:25:00","01h 34m","2024-09-01 23:59:00",4.2,700.00,2
537,"Kozhikode to Kalpetta (kerala)",https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode,"A1 Travels","Bharat Benz A/C Sleeper (2+1)","2024-09-01 21:00:00","02h 30m","2024-09-01 23:30:00",3.2,600.00,23
538,"Kozhikode to Kalpetta (kerala)",https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode,"Kallada Travels (Suresh Kallada)","A/C Sleeper (2+1)","2024-09-01 20:30:00","02h 00m","2024-09-01 22:30:00",3.1,800.00,25
539,"Kozhikode to Kalpetta (kerala)",https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode,"Cochin Express","A/C Seater Push Back (2+2)","2024-09-01 22:30:00","01h 25m","2024-09-01 23:55:00",4.2,700.00,41
540,"Kozhikode to Kalpetta (kerala)",https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode,"Cochin Express","Volvo AC Seater Pushback 2+2","2024-09-01 22:20:00","01h 39m","2024-09-01 23:59:00",4.2,750.00,45
541,"Kozhikode to Kalpetta (kerala)",https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode,"Cochin Express","A/C Seater Push Back (2+2)","2024-09-01 22:30:00","01h 25m","2024-09-01 23:55:00",4.2,700.00,41
542,"Kozhikode to Kalpetta (kerala)",https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode,"Cochin Express","Volvo AC Seater Pushback 2+2","2024-09-01 22:25:00","01h 34m","2024-09-01 23:59:00",4.2,750.00,45
543,"Kozhikode to Kalpetta (kerala)",https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode,"Sonia Travels","A/C Seater/Sleeper (2+1)","2024-09-01 21:30:00","01h 59m","2024-09-01 23:29:00",3.9,450.00,21
544,"Kozhikode to Kalpetta (kerala)",https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode,"Sonia Travels","A/C Seater/Sleeper (2+1)","2024-09-01 19:30:00","03h 59m","2024-09-01 23:29:00",3.9,450.00,21
545,"Coimbatore to Ooty",https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode,"KSRTC (Kerala) - 48","Swift Deluxe Non AC Air Bus (2+2)","2024-09-01 17:10:00","01h 50m","2024-09-01 19:00:00",3.8,145.00,11
546,"Coimbatore to Ooty",https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode,"KSRTC (Kerala) - 814","Super Fast Non AC Seater (2+3)","2024-09-01 17:15:00","02h 00m","2024-09-01 19:15:00",3.6,111.00,38
547,"Coimbatore to Ooty",https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode,"KSRTC (Kerala) - 2206","Super Express Non AC Seater Air Bus (2+2)","2024-09-01 18:40:00","01h 54m","2024-09-01 20:34:00",3.6,134.00,18
548,"Coimbatore to Ooty",https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode,"KSRTC (Kerala) - 42","Swift Deluxe Non AC Air Bus (2+2)","2024-09-01 18:55:00","02h 30m","2024-09-01 21:25:00",3.6,145.00,19
549,"Coimbatore to Ooty",https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode,"KSRTC (Kerala) - 815","Super Fast Non AC Seater (2+3)","2024-09-01 19:20:00","01h 50m","2024-09-01 21:10:00",3.6,111.00,36
550,"Coimbatore to Ooty",https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode,"KSRTC (Kerala) - 1378","AC MULTI AXLE","2024-09-01 19:20:00","01h 30m","2024-09-01 20:50:00",3.6,227.00,48
551,"Coimbatore to Ooty",https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode,"KSRTC (Kerala) - 2472","Garuda Premium","2024-09-01 20:00:00","02h 00m","2024-09-01 22:00:00",3.6,1212.00,25
552,"Coimbatore to Ooty",https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode,"KSRTC (Kerala) - 44","Swift Deluxe Non AC Air Bus (2+2)","2024-09-01 20:05:00","01h 45m","2024-09-01 21:50:00",3.6,145.00,14
553,"Coimbatore to Ooty",https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode,"KSRTC (Kerala) - 781","Super Fast Non AC Seater (2+3)","2024-09-01 20:20:00","02h 25m","2024-09-01 22:45:00",3.6,111.00,35
554,"Coimbatore to Ooty",https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode,"KSRTC (Kerala) - 409","Super Express Non AC Seater Air Bus (2+2)","2024-09-01 20:30:00","01h 45m","2024-09-01 22:15:00",3.6,145.00,25
555,"Coimbatore to Ooty",https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode,"KSRTC (Kerala) - 582","Super Express Non AC Seater Air Bus (2+2)","2024-09-01 20:30:00","02h 10m","2024-09-01 22:40:00",3.6,129.00,12
556,"Coimbatore to Ooty",https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode,"KSRTC (Kerala) - 1100","AC MULTI AXLE","2024-09-01 20:30:00","01h 35m","2024-09-01 22:05:00",3.6,227.00,37
557,"Coimbatore to Ooty",https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode,"KSRTC (Kerala) - 560","Super Express Non AC Seater Air Bus (2+2)","2024-09-01 20:35:00","01h 35m","2024-09-01 22:10:00",3.6,134.00,17
558,"Coimbatore to Ooty",https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode,"KSRTC (Kerala) - 798","Super Fast Non AC Seater (2+3)","2024-09-01 20:50:00","02h 10m","2024-09-01 23:00:00",3.6,111.00,46
559,"Coimbatore to Ooty",https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode,"KSRTC (Kerala) - 673","Super Fast Non AC Seater (2+3)","2024-09-01 21:10:00","02h 15m","2024-09-01 23:25:00",3.6,111.00,37
560,"Coimbatore to Ooty",https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode,"KSRTC (Kerala) - 586","Super Express Non AC Seater Air Bus (2+2)","2024-09-01 21:15:00","01h 35m","2024-09-01 22:50:00",3.6,129.00,24
561,"Coimbatore to Ooty",https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode,"KSRTC (Kerala) - 345","Super Fast Non AC Seater (2+3)","2024-09-01 21:51:00","02h 04m","2024-09-01 23:55:00",3.6,108.00,41
562,"Coimbatore to Ooty",https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode,"KSRTC (Kerala) - 407","Super Express Non AC Seater Air Bus (2+2)","2024-09-01 22:00:00","01h 25m","2024-09-01 23:25:00",3.6,145.00,3
563,"Coimbatore to Ooty",https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode,"KSRTC (Kerala) - 793","Super Fast Non AC Seater (2+3)","2024-09-01 22:05:00","01h 55m","2024-09-02 00:00:00",3.6,111.00,43
564,"Coimbatore to Ooty",https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode,"KSRTC (Kerala) - 2946","Super Fast Non AC Seater (2+3)","2024-09-01 22:15:00","02h 00m","2024-09-02 00:15:00",3.6,111.00,12
565,"Coimbatore to Ooty",https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode,"KSRTC (Kerala) - 505","Super Express Non AC Seater Air Bus (2+2)","2024-09-01 22:25:00","01h 34m","2024-09-01 23:59:00",3.9,145.00,10
566,"Coimbatore to Ooty",https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode,"KSRTC (Kerala) - 2072","Super Express Non AC Seater Air Bus (2+2)","2024-09-01 22:55:00","01h 35m","2024-09-02 00:30:00",3.6,145.00,7
567,"Coimbatore to Ooty",https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode,"Cochin Express","A/C Sleeper (2+1)","2024-09-01 22:30:00","01h 29m","2024-09-01 23:59:00",4.2,850.00,1
568,"Coimbatore to Ooty",https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode,"Cochin Express","Volvo Multi-Axle B9R A/c Semi Sleeper (2+2)","2024-09-01 22:25:00","01h 34m","2024-09-01 23:59:00",4.2,700.00,2
569,"Coimbatore to Ooty",https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode,"Cochin Express","A/C Sleeper (2+1)","2024-09-01 22:30:00","01h 29m","2024-09-01 23:59:00",4.2,850.00,1
570,"Coimbatore to Ooty",https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode,"Cochin Express","Volvo Multi-Axle B9R A/c Semi Sleeper (2+2)","2024-09-01 22:25:00","01h 34m","2024-09-01 23:59:00",4.2,700.00,2
571,"Coimbatore to Ooty",https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode,"A1 Travels","Bharat Benz A/C Sleeper (2+1)","2024-09-01 21:00:00","02h 30m","2024-09-01 23:30:00",3.2,600.00,23
572,"Coimbatore to Ooty",https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode,"Kallada Travels (Suresh Kallada)","A/C Sleeper (2+1)","2024-09-01 20:30:00","02h 00m","2024-09-01 22:30:00",3.1,800.00,25
